expenditure_date,payee_name,address,payee_type,amount,committee_name,expense_category,expense_purpose,expense_toward,expense_method,vendor,fundtype,comments,x14
NA,Strathmore Bel Pre Civic Association,2308 Eagle Rock Place  Silver Spring  Maryland 20906,Non-Profit Organization,125,Brooks  Brandy Power Posse,Media,Book/Brochure Advertising,NA,Check,NA,Electoral,NA,NA
NA,Bethesda Magazine,6116 Executive Blvd Ste 740  North Bethesda  Maryland 20852,Business/Group/Organization,1970,Brooks  Brandy Power Posse,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Midnight Thrift Media,2 Treworthy Road  Gaithesburg  Maryland 20878,Business/Group/Organization,1400,Brooks  Brandy Power Posse,Media,Videos,NA,Check,NA,Electoral,NA,NA
NA,Constant Contact,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,201.4,Campbell  Antonio 4 Maryland,Media,Online Advertising,NA,Check,NA,Electoral,NA,NA
NA,GoDaddy.com,2299 w. Obispo Ave  #201  Gilbert  Arizona 85233,Business/Group/Organization,96.51,Acle  Nicole Re-Elect,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Ashley Hill,14208 Reed Farm Way  North Potomac  Maryland 20878,Individual,90,Albornoz  Gabriel Ivan For Council,Media,Graphic Design,NA,Check,NA,Electoral,Graphic design for various invites,NA
NA,Foglamp,1 Thomas Circle NW  Washington   District Of Columbia 20005,Business/Group/Organization,10206,Balcombe  Marilyn Friends,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Stones Phones,144 G St. NW  Washington  District Of Columbia 20005,Business/Group/Organization,618.76,Long  Jeffrie Friends of,Media,Phones / Robo calls,NA,Debit Card,NA,Electoral,NA,NA
NA,Malachi Easley,3846 Crestlyn RD  Baltimore  Maryland 21218,Individual,850,Long  Jeffrie Friends of,Media,Videos,NA,Check,NA,Electoral,NA,NA
NA,CAILEY ERIN  LOCKLAIR,PO Box 572  Edgewater  Maryland 21037,Self (Candidate),112.5,Locklair  Cailey Friends of,Media,Media - Website Development,NA,NA,Dayta Marketing,Electoral,NA,NA
NA,Devon Brown,408 Winters Lane  Catonsville  Baltimore Co.   Maryland 21228,Individual,1000,Ali  Bilal Friends of,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,HASSAN GIORDANO,3202 CAMERON RIDGE ROAD  HANOVER  Maryland 21076,Business/Group/Organization,1500,Ali  Bilal Friends of,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
NA,DEVON BROWN,408 WINTERS LANE  CATONSVILLE  Maryland 21228,Business/Group/Organization,1150,Ali  Bilal Friends of,Media,Consulting Fees - Media,NA,Check,NA,Electoral,NA,NA
NA,NGP VAN INC,NA,Business/Group/Organization,260.35,Qi  Lily Friends of,Media,Consulting Fees - General,NA,EFT,NGP VAN INC,Electoral,Online campaign organization management services,NA
NA,NGP VAN INC,NA,Business/Group/Organization,334.55,Qi  Lily Friends of,Media,Consulting Fees - General,NA,EFT,NGP VAN INC,Electoral,Online campaign organization management services,NA
NA,NGP VAN INC,NA,Business/Group/Organization,222.6,Qi  Lily Friends of,Media,Consulting Fees - General,NA,EFT,NGP VAN INC,Electoral,Online campaign organization management services,NA
NA,Google,1600 Amphitheater Pkwy  Mountain View  California 94043,Business/Group/Organization,19.08,Long  Jeffrie Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,Website hosting fee,NA
NA,Facebook,575 7th St. NW  Washington  District Of Columbia 20004,Business/Group/Organization,120,Long  Jeffrie Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Google,1600 Amphitheater Dr.  Mountain View  California 94043,Business/Group/Organization,19.08,Long  Jeffrie Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Google,1600 Amphitheater Dr.  Mountain View  California 94043,Business/Group/Organization,19.08,Long  Jeffrie Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,Website Hosting Fee,NA
NA,Eric Dow,10601 N. Keys Rd.  Brandywine  Maryland 20613,Business/Group/Organization,200,Long  Jeffrie Friends of,Media,Videos,NA,Check,NA,Electoral,NA,NA
NA,Google,1600 Amphitheater Dr.  Mountain View  California 94043,Business/Group/Organization,19.08,Long  Jeffrie Friends of,Media,Media - Website Development,NA,Debit Card,NA,Electoral,Website Hosting Fee,NA
NA,Actualize Studio,3909 Spruell Drive  Kensington  Maryland 20895,Business/Group/Organization,8000,Elect Sitting Judges Montgomery County Slate,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,ABB Video Productions,108 Market St Ct  Williamsburg  Virginia 23185,Business/Group/Organization,2500,Elect Sitting Judges Montgomery County Slate,Media,Videos,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Montgomery County Bar Association,27 West Jefferson Street  Rockville  Maryland 20850,Business/Group/Organization,520,Elect Sitting Judges Montgomery County Slate,Media,Book/Brochure Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Actualize Studio,3909 Spruell Drive  Kensington  Maryland 20895,Business/Group/Organization,4000,Elect Sitting Judges Montgomery County Slate,Media,Media - Website Development,NA,Check,NA,Electoral,NA,NA
NA,Audible,1 Washington Park  Newark  New Jersey 07102,Business/Group/Organization,15.85,Shuman  Eve T. Friends of,Media,Radio,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,SDS Strategies,90 State Street  Albany  New York 12207,Business/Group/Organization,500,Shuman  Eve T. Friends of,Media,Consulting Fees - Media,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,ConstantContact  Inc.,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,Shuman  Eve T. Friends of,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Audible,1 Washington Park  Newark  New Jersey 07102,Business/Group/Organization,15.85,Shuman  Eve T. Friends of,Media,Radio,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,133,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,SDS Strategies,90 State Street  Albany  New York 12207,Business/Group/Organization,500,Shuman  Eve T. Friends of,Media,Consulting Fees - Media,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,ConstantContact  Inc.,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,Shuman  Eve T. Friends of,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Audible,1 Washington Park  Newark  New Jersey 07102,Business/Group/Organization,15.85,Shuman  Eve T. Friends of,Media,Radio,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,200,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,ConstantContact  Inc.,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,Shuman  Eve T. Friends of,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Audible,1 Washington Park  Newark  New Jersey 07102,Business/Group/Organization,15.85,Shuman  Eve T. Friends of,Media,Radio,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,ConstantContact  Inc.,1601 Trapelo Road  Waltham  Massachusetts 02451,Business/Group/Organization,47.7,Shuman  Eve T. Friends of,Media,Media - Website Development,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,400,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Audible,1 Washington Park  Newark  New Jersey 07102,Business/Group/Organization,15.85,Shuman  Eve T. Friends of,Media,Radio,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,400,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,NextDoor,420 Taylor St.  San Francisco  California 94102,Business/Group/Organization,465,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,488.92,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,600,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,Facebook  Inc.,1 Hacker Way  Menlo Park  California 94025,Business/Group/Organization,75.26,Shuman  Eve T. Friends of,Media,Online Advertising,NA,Credit Card/Visa,NA,Electoral,NA,NA
NA,ArachnidWorks,47 Carroll St  Frederick  Maryland 21701,Business/Group/Organization,1600,LeRoux  Megan for Clerk,Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1601 Willow Rd  Menlo Park  California 94025,Business/Group/Organization,85,Acle  Nicole Re-Elect,Media,Online Advertising,NA,EFT,NA,Electoral,NA,NA
NA,APG Chesapeake,29088 Airpark Dr  Easton  Maryland 21601,Business/Group/Organization,16.27,Acle  Nicole Re-Elect,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1601 Willow Rd  Menlo Park  California 94025,Business/Group/Organization,85,Acle  Nicole Re-Elect,Media,Phones / Robo calls,NA,EFT,NA,Electoral,NA,NA
NA,APG Chesapeake,29088 Airpark Dr  Easton  Maryland 21601,Business/Group/Organization,16.27,Acle  Nicole Re-Elect,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
NA,Kristin Hazel,gosq.com  Salisbury  Maryland 21804,Business/Group/Organization,159,Acle  Nicole Re-Elect,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,headshot for ads,NA
NA,Wicomico GOP,P.O. Box 870  Salisbury  Maryland 21803,Business/Group/Organization,300,Acle  Nicole Re-Elect,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Vistaprint,275 Wyman St  Waltham  Massachusetts 02451,Business/Group/Organization,133.98,Acle  Nicole Re-Elect,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Maryland Farm Bureau,www.marylandfarmbureau.com  Davidsonville  Maryland 21035,Business/Group/Organization,65,Acle  Nicole Re-Elect,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,APG Chesapeake,29088 Airpark Dr  Easton  Maryland 21601,Business/Group/Organization,16.27,Acle  Nicole Re-Elect,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
NA,WCBC,35 Baltimore Street  cumberland  Maryland 21502,Business/Group/Organization,1115.5,Brodie  Creade Jr. Citizens For,Media,Radio,NA,Check,NA,Electoral,NA,NA
NA,Forever Media,350 Byrd Avenue  Cumberland  Maryland 21502,Business/Group/Organization,1244.5,Brodie  Creade Jr. Citizens For,Media,Radio,NA,Check,NA,Electoral,NA,NA
NA,Allegany Communication,15 E Industrial Blvd  Cumberland  Maryland 21502,Business/Group/Organization,1300,Brodie  Creade Jr. Citizens For,Media,Radio,NA,Check,NA,Electoral,NA,NA
NA,Network Solutions,12808 Gran Bay Parkway  West  Jacksonville  Florida 32258,Business/Group/Organization,42.99,Terrasa  Jennifer Friends Of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,Network Solutions,12808 Gran Bay Parkway  West  Jacksonville  Florida 32258,Business/Group/Organization,137.31,Terrasa  Jennifer Friends Of,Media,Media - Website Development,NA,EFT,NA,Electoral,NA,NA
NA,FlexPoint Media Inc.,PO Box 1051  New Albany  Ohio 43054,Business/Group/Organization,10000,Miele  Christian Friends of,Media,TV,NA,Check,NA,Electoral,NA,NA
NA,Advertising Strategies  LLC,318 N. Carson Street  89701  #208  Carson City  Nevada 89701,Business/Group/Organization,12000,Miele  Christian Friends of,Media,Online Advertising,NA,Wire Transfer,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,500,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,500,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,500,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,450,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,450,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,250,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,450,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,400,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,700,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,GOOD GUY SIGN,1032 E Hillsborough Ave  Tampa  Florida 33604,Business/Group/Organization,391.83,Jain  Ashwani Friends of,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Manning Media,5742 Industry Lane  Frederick  Maryland 21704,Business/Group/Organization,3000,Taylor  Sallie B. Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Mid-Atlantic Media,11459 Cronhill Dr  Ste A  Owings Mills  Maryland 21117,Business/Group/Organization,1275,Franchot Anderson-Walker for Maryland Slate,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
NA,Tidemore Public Affairs  LLC,1800 N Charles St  Ste 902  Baltimore  Maryland 21201,Business/Group/Organization,64980,Franchot Anderson-Walker for Maryland Slate,Media,TV,NA,Check,NA,Electoral,NA,NA
NA,Mid-Atlantic Media,11459 Cronhill Dr  Ste A  Owings Mills  Maryland 21117,Business/Group/Organization,1275,Franchot Anderson-Walker for Maryland Slate,Media,Newspaper,NA,Debit Card,NA,Electoral,NA,NA
NA,CAMPAIGN PARTNER Inc.,1751 Pinnacle Dr Ste 1000  Mc Lean  Virginia 22102,Business/Group/Organization,29,"Patti  Donald ""DP"" Patti Friends of",Media,Media - Website Development,NA,Debit Card,NA,Electoral,NA,NA
NA,IOANNIS LAZAROPOULOS,Ammoudas 8  Kozani  GREECE,Business/Group/Organization,300,"Patti  Donald ""DP"" Patti Friends of",Media,Graphic Design,NA,Debit Card,NA,Electoral,Graphic Design Svcs,NA
NA,KIBELA PRINT,7464 Wounded Knee Rd  Lorton  Virginia 22079,Business/Group/Organization,1382.46,"Patti  Donald ""DP"" Patti Friends of",Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,Yard Signs,NA
NA,King Farms Citizen Assembly?,300 Saddle Ridge Cir  Rockville  Maryland 20850,Business/Group/Organization,950,"Patti  Donald ""DP"" Patti Friends of",Media,Newspaper,NA,Check,NA,Electoral,Ads in King Farm Chronicle Newspaper,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,500,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,200,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,150,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,100,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,100,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,200,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,200,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Tidemore Public Affairs  LLC,1800 N Charles St  Ste 902  Baltimore  Maryland 21201,Business/Group/Organization,221000,Franchot Anderson-Walker for Maryland Slate,Media,TV,NA,Check,NA,Electoral,NA,NA
NA,Facebook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 Facebook Way  Menlo Park  California 94025,Business/Group/Organization,900,Franchot Anderson-Walker for Maryland Slate,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,100,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,500,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,300,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,400,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,250,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,250,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,250,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,400,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,150,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,400,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,150,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,350,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Facebook,1 HACKER WAY  MELNO PARK  California 94205,Business/Group/Organization,400,Jain  Ashwani Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Creative Print Group,1560 Caton Center Dr Suite N  Baltimore  Maryland 21227,Business/Group/Organization,132.5,Endow  Logan Friends of,Media,Book/Brochure Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Mailchimp,675 Ponce De Leon Ave  Atlanta  Georgia 3030,Business/Group/Organization,119.25,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Mailchimp,675 Ponce De Leon Ave  Atlanta  Georgia 3030,Business/Group/Organization,119.25,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Mailchimp,675 Ponce De Leon Ave  Atlanta  Georgia 3030,Business/Group/Organization,119.25,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Mailchimp,Ponce De Leon Ave   Atlanta  Georgia 30308,Business/Group/Organization,119.25,Endow  Logan Friends of,Media,Online Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Mailchimp,675 Ponce De Leon Ave   Atlanta  Georgia 30308,Business/Group/Organization,107.33,Endow  Logan Friends of,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Go Daddy,2299 W. Obispo Ave  201  Gilbert  Arizona 85233,Business/Group/Organization,22.25,Cunningham  Adam for State Senate,Media,Online Advertising,NA,Credit Card/MasterCard,NA,Electoral,NA,NA
NA,WeRPolitics,21411 Uppermont Lane  Gaithersburg  Maryland 20882,Business/Group/Organization,2000,Sterling  Jaymi Friends of,Media,Videos,NA,Check,NA,Electoral,NA,NA
NA,Clear Channel,9590 lynn buff court  suite 5  Laurel  Maryland 20723,Business/Group/Organization,3200,Muse  C. Anthony Committee to Re-elect,Media,Billboards / Outdoor Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Clear Channel,9590 lynn buff court  suite 5  Laurel  Maryland 20723,Business/Group/Organization,238.5,Muse  C. Anthony Committee to Re-elect,Media,Billboards / Outdoor Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Clear Channel,9590 lynn buff court  suite 5  Laurel  Maryland 20723,Business/Group/Organization,3212,Muse  C. Anthony Committee to Re-elect,Media,Billboards / Outdoor Advertising,NA,EFT,NA,Electoral,NA,NA
NA,Meta Platforms  Inc.,1601 Willow Road  Menlo Park  California 94025,Business/Group/Organization,9.1,Muse  C. Anthony Committee to Re-elect,Media,Online Advertising,NA,EFT,NA,Electoral,via paypal,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,108.11,Coates  Thomasina Vote,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,104.3,Coates  Thomasina Vote,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,4.23,Coates  Thomasina Vote,Media,Graphic Design,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,42.39,Coates  Thomasina Vote,Media,Graphic Design,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,57.8,Coates  Thomasina Vote,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,84.79,Coates  Thomasina Vote,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,31.92,Coates  Thomasina Vote,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Amazon,535 Terry Ave N  Settle  Washington 98109,Business/Group/Organization,51.33,Coates  Thomasina Vote,Media,Billboards / Outdoor Advertising,NA,Debit Card,NA,Electoral,NA,NA
NA,Strategic Partners and Media,1851A MCGUCKIAN ST  ANNAPOLIS  Maryland 21401,Business/Group/Organization,10716,Sterling  Jaymi Friends of,Media,TV,NA,Check,NA,Electoral,NA,NA
NA,LEISURE WORLD PRESS,3700 ROSSMOOR BLVD  AUSTINSILVER SPRING  Maryland 20906,Business/Group/Organization,700,Jain  Ashwani Friends of,Media,Book/Brochure Advertising,NA,EFT,NA,Electoral,NA,NA
